time_index,air_temperature,dhi,dni,ghi,surface_albedo,wind_speed
2021-01-17 07:30:00-07:00,4.2,6,0,6,0.16,2.9
2021-01-17 08:30:00-07:00,7.2,31,735,167,0.16,3.7
2021-01-17 09:30:00-07:00,9.3,40,890,326,0.16,4.9
2021-01-17 10:30:00-07:00,10.3,128,567,368,0.16,6.1
2021-01-17 11:30:00-07:00,10.6,127,660,443,0.16,6.8
2021-01-17 12:30:00-07:00,10.6,66,933,521,0.16,6.8
2021-01-17 13:30:00-07:00,10.2,177,403,358,0.16,6.2
2021-01-17 14:30:00-07:00,9.2,74,710,331,0.16,5.0
2021-01-17 15:30:00-07:00,6.6,81,360,166,0.16,3.4
2021-01-17 16:30:00-07:00,4.9,28,123,38,0.16,2.6
2021-01-17 17:30:00-07:00,2.2,0,0,0,0.16,1.7
2021-01-17 18:30:00-07:00,1.9,0,0,0,0.16,1.6
2021-01-17 19:30:00-07:00,2.0,0,0,0,0.16,1.7
2021-01-17 20:30:00-07:00,1.8,0,0,0,0.16,2.0
2021-01-17 21:30:00-07:00,1.2,0,0,0,0.16,2.4
2021-01-17 22:30:00-07:00,0.7,0,0,0,0.16,2.7
2021-01-17 23:30:00-07:00,0.2,0,0,0,0.16,2.9
2021-01-18 00:30:00-07:00,-0.1,0,0,0,0.16,3.2
2021-01-18 01:30:00-07:00,0.0,0,0,0,0.16,3.8
2021-01-18 02:30:00-07:00,0.1,0,0,0,0.16,3.7
2021-01-18 03:30:00-07:00,-0.7,0,0,0,0.16,3.0
2021-01-18 04:30:00-07:00,-1.4,0,0,0,0.16,2.6
2021-01-18 05:30:00-07:00,-1.6,0,0,0,0.16,2.5
2021-01-18 06:30:00-07:00,-1.6,0,0,0,0.16,2.8
2021-01-18 07:30:00-07:00,0.2,7,0,7,0.16,3.5
2021-01-18 08:30:00-07:00,3.2,67,247,113,0.16,4.3
2021-01-18 09:30:00-07:00,5.8,40,905,334,0.16,4.7
2021-01-18 10:30:00-07:00,7.4,46,968,458,0.16,4.7
2021-01-18 11:30:00-07:00,8.3,181,473,409,0.16,4.4
2021-01-18 12:30:00-07:00,8.7,193,435,407,0.16,4.1
2021-01-18 13:30:00-07:00,8.7,57,0,57,0.16,3.7
2021-01-18 14:30:00-07:00,7.7,19,0,19,0.16,3.0
2021-01-18 15:30:00-07:00,5.4,82,360,168,0.16,1.8
2021-01-18 16:30:00-07:00,3.9,29,62,35,0.16,1.2
2021-01-18 17:30:00-07:00,2.4,0,0,0,0.16,0.8
2021-01-18 18:30:00-07:00,1.4,0,0,0,0.16,0.8
2021-01-18 19:30:00-07:00,0.1,0,0,0,0.16,0.8
2021-01-18 20:30:00-07:00,-0.7,0,0,0,0.16,0.7
2021-01-18 21:30:00-07:00,-1.1,0,0,0,0.16,0.6
2021-01-18 22:30:00-07:00,-1.1,0,0,0,0.16,0.5
2021-01-18 23:30:00-07:00,-0.9,0,0,0,0.16,0.5
2021-01-19 00:30:00-07:00,-0.8,0,0,0,0.16,0.5
2021-01-19 01:30:00-07:00,-1.1,0,0,0,0.16,0.8
2021-01-19 02:30:00-07:00,-1.5,0,0,0,0.16,1.1
2021-01-19 03:30:00-07:00,-1.9,0,0,0,0.16,1.4
2021-01-19 04:30:00-07:00,-2.0,0,0,0,0.16,1.5
2021-01-19 05:30:00-07:00,-1.9,0,0,0,0.16,1.6
2021-01-19 06:30:00-07:00,-1.8,0,0,0,0.16,1.5
2021-01-19 07:30:00-07:00,-0.3,9,0,9,0.16,1.6
2021-01-19 08:30:00-07:00,1.9,60,369,130,0.16,1.4
2021-01-19 09:30:00-07:00,3.6,98,522,269,0.16,1.5
2021-01-19 10:30:00-07:00,4.2,175,355,327,0.16,2.8
2021-01-19 11:30:00-07:00,3.6,195,415,396,0.16,4.3
2021-01-19 12:30:00-07:00,2.2,63,950,532,0.16,5.2
2021-01-19 13:30:00-07:00,0.5,89,0,89,0.16,5.9
2021-01-19 14:30:00-07:00,-1.5,100,0,100,0.16,6.4
2021-01-19 15:30:00-07:00,-3.6,21,0,21,0.16,6.3
2021-01-19 16:30:00-07:00,-4.7,19,0,19,0.16,5.9
2021-01-19 17:30:00-07:00,-6.5,0,0,0,0.8,4.3
2021-01-19 18:30:00-07:00,-7.2,0,0,0,0.8,3.4
2021-01-19 19:30:00-07:00,-7.5,0,0,0,0.8,2.6
2021-01-19 20:30:00-07:00,-7.5,0,0,0,0.8,2.0
2021-01-19 21:30:00-07:00,-7.5,0,0,0,0.8,1.4
2021-01-19 22:30:00-07:00,-7.4,0,0,0,0.8,0.7
2021-01-19 23:30:00-07:00,-7.5,0,0,0,0.8,0.5
2021-01-20 00:30:00-07:00,-7.6,0,0,0,0.8,0.9
2021-01-20 01:30:00-07:00,-7.6,0,0,0,0.8,1.3
2021-01-20 02:30:00-07:00,-7.5,0,0,0,0.8,1.5
2021-01-20 03:30:00-07:00,-7.6,0,0,0,0.8,1.7
2021-01-20 04:30:00-07:00,-7.6,0,0,0,0.8,1.7
2021-01-20 05:30:00-07:00,-7.6,0,0,0,0.8,1.5
2021-01-20 06:30:00-07:00,-7.5,0,0,0,0.8,1.3
2021-01-20 07:30:00-07:00,-6.3,13,342,22,0.8,1.2
2021-01-20 08:30:00-07:00,-4.3,39,773,186,0.8,1.3
2021-01-20 09:30:00-07:00,-2.3,53,920,355,0.8,1.5
2021-01-20 10:30:00-07:00,-0.7,60,986,485,0.8,1.9
2021-01-20 11:30:00-07:00,0.7,62,1019,559,0.8,2.5
2021-01-20 12:30:00-07:00,1.7,61,1024,571,0.8,3.1
2021-01-20 13:30:00-07:00,2.2,56,1010,518,0.8,3.8
2021-01-20 14:30:00-07:00,2.0,51,950,405,0.8,4.2
2021-01-20 15:30:00-07:00,0.8,40,851,250,0.8,4.1
2021-01-20 16:30:00-07:00,-0.1,31,212,50,0.8,4.1
2021-01-20 17:30:00-07:00,-1.7,0,0,0,0.66,5.0
2021-01-20 18:30:00-07:00,-2.1,0,0,0,0.66,5.7
2021-01-20 19:30:00-07:00,-1.9,0,0,0,0.66,6.3
2021-01-20 20:30:00-07:00,-1.6,0,0,0,0.66,6.7
2021-01-20 21:30:00-07:00,-1.5,0,0,0,0.66,6.9
2021-01-20 22:30:00-07:00,-1.6,0,0,0,0.66,6.9
2021-01-20 23:30:00-07:00,-1.7,0,0,0,0.66,6.7
2021-01-21 00:30:00-07:00,-1.7,0,0,0,0.66,6.5
2021-01-21 01:30:00-07:00,-1.8,0,0,0,0.66,6.3
2021-01-21 02:30:00-07:00,-1.9,0,0,0,0.66,6.0
2021-01-21 03:30:00-07:00,-2.0,0,0,0,0.66,5.6
2021-01-21 04:30:00-07:00,-2.4,0,0,0,0.66,5.1
2021-01-21 05:30:00-07:00,-2.9,0,0,0,0.66,4.6
2021-01-21 06:30:00-07:00,-2.8,0,0,0,0.66,4.5
2021-01-21 07:30:00-07:00,-1.5,13,0,13,0.66,4.9
2021-01-21 08:30:00-07:00,0.5,37,771,185,0.66,5.4
2021-01-21 09:30:00-07:00,2.2,50,914,353,0.66,5.7
2021-01-21 10:30:00-07:00,3.5,58,978,481,0.66,5.9
2021-01-21 11:30:00-07:00,4.1,61,1019,561,0.66,6.0
2021-01-21 12:30:00-07:00,4.4,61,1023,574,0.66,6.0
2021-01-21 13:30:00-07:00,4.2,61,1002,523,0.66,5.9
2021-01-21 14:30:00-07:00,3.4,54,958,414,0.66,5.0
2021-01-21 15:30:00-07:00,0.9,43,856,258,0.66,3.5
2021-01-21 16:30:00-07:00,-0.9,25,593,81,0.66,2.8
2021-01-21 17:30:00-07:00,-2.1,0,0,0,0.16,2.7
2021-01-21 18:30:00-07:00,-2.5,0,0,0,0.16,3.1
2021-01-21 19:30:00-07:00,-3.4,0,0,0,0.16,3.4
2021-01-21 20:30:00-07:00,-3.8,0,0,0,0.16,3.7
2021-01-21 21:30:00-07:00,-3.6,0,0,0,0.16,4.0
2021-01-21 22:30:00-07:00,-3.1,0,0,0,0.16,4.2
2021-01-21 23:30:00-07:00,-2.3,0,0,0,0.16,4.3
2021-01-22 00:30:00-07:00,-1.5,0,0,0,0.16,4.4
2021-01-22 01:30:00-07:00,-1.2,0,0,0,0.16,4.3
2021-01-22 02:30:00-07:00,-0.9,0,0,0,0.16,4.3
2021-01-22 03:30:00-07:00,-0.5,0,0,0,0.16,4.3
2021-01-22 04:30:00-07:00,-0.2,0,0,0,0.16,4.3
2021-01-22 05:30:00-07:00,-0.2,0,0,0,0.16,4.2
2021-01-22 06:30:00-07:00,-0.3,0,0,0,0.16,3.9
2021-01-22 07:30:00-07:00,1.0,13,0,13,0.16,3.9
2021-01-22 08:30:00-07:00,3.2,74,186,110,0.16,4.9
2021-01-22 09:30:00-07:00,4.4,46,911,350,0.16,6.2
2021-01-22 10:30:00-07:00,4.7,188,302,320,0.16,6.6
2021-01-22 11:30:00-07:00,4.5,232,115,289,0.16,6.4
2021-01-22 12:30:00-07:00,4.3,166,554,446,0.16,6.2
2021-01-22 13:30:00-07:00,3.9,9,0,9,0.16,5.8
2021-01-22 14:30:00-07:00,2.9,12,0,12,0.16,5.0
2021-01-22 15:30:00-07:00,0.8,92,10,95,0.16,3.6
2021-01-22 16:30:00-07:00,-0.6,32,281,59,0.16,2.7
2021-01-22 17:30:00-07:00,-2.5,0,0,0,0.17,2.6
2021-01-22 18:30:00-07:00,-2.5,0,0,0,0.17,3.1
2021-01-22 19:30:00-07:00,-2.5,0,0,0,0.17,3.6
2021-01-22 20:30:00-07:00,-2.4,0,0,0,0.17,4.1
2021-01-22 21:30:00-07:00,-2.6,0,0,0,0.17,4.5
2021-01-22 22:30:00-07:00,-3.2,0,0,0,0.17,4.7
2021-01-22 23:30:00-07:00,-4.0,0,0,0,0.17,4.1
2021-01-23 00:30:00-07:00,-5.1,0,0,0,0.17,3.1
2021-01-23 01:30:00-07:00,-6.0,0,0,0,0.17,2.0
2021-01-23 02:30:00-07:00,-6.6,0,0,0,0.17,1.6
2021-01-23 03:30:00-07:00,-6.7,0,0,0,0.17,2.1
2021-01-23 04:30:00-07:00,-7.0,0,0,0,0.17,2.9
2021-01-23 05:30:00-07:00,-7.5,0,0,0,0.17,3.5
2021-01-23 06:30:00-07:00,-7.3,0,0,0,0.17,4.3
2021-01-23 07:30:00-07:00,-5.4,13,380,25,0.17,5.1
2021-01-23 08:30:00-07:00,-1.9,35,790,190,0.17,6.1
2021-01-23 09:30:00-07:00,1.3,104,508,275,0.17,7.1
2021-01-23 10:30:00-07:00,3.1,54,985,486,0.17,7.5
2021-01-23 11:30:00-07:00,4.0,193,457,421,0.17,7.5
2021-01-23 12:30:00-07:00,4.2,237,99,287,0.17,7.0
2021-01-23 13:30:00-07:00,3.6,208,69,240,0.17,6.4
2021-01-23 14:30:00-07:00,2.5,171,141,225,0.17,5.6
2021-01-23 15:30:00-07:00,0.8,75,493,202,0.17,4.9
2021-01-23 16:30:00-07:00,-0.2,36,89,45,0.17,4.6
2021-01-23 17:30:00-07:00,-2.0,0,0,0,0.18,4.6
2021-01-23 18:30:00-07:00,-2.1,0,0,0,0.18,4.5
2021-01-23 19:30:00-07:00,-2.3,0,0,0,0.18,4.1
2021-01-23 20:30:00-07:00,-2.7,0,0,0,0.18,3.8
2021-01-23 21:30:00-07:00,-3.1,0,0,0,0.18,3.6
2021-01-23 22:30:00-07:00,-2.9,0,0,0,0.18,3.4
2021-01-23 23:30:00-07:00,-2.4,0,0,0,0.18,2.8
2021-01-24 00:30:00-07:00,-2.4,0,0,0,0.18,2.0
2021-01-24 01:30:00-07:00,-2.9,0,0,0,0.18,1.4
2021-01-24 02:30:00-07:00,-3.2,0,0,0,0.18,1.5
2021-01-24 03:30:00-07:00,-3.3,0,0,0,0.18,2.0
2021-01-24 04:30:00-07:00,-3.3,0,0,0,0.18,2.4
2021-01-24 05:30:00-07:00,-3.2,0,0,0,0.18,3.0
2021-01-24 06:30:00-07:00,-3.3,0,0,0,0.18,3.1
2021-01-24 07:30:00-07:00,-3.0,11,0,11,0.18,3.1
2021-01-24 08:30:00-07:00,-1.8,76,40,84,0.18,3.8
2021-01-24 09:30:00-07:00,-0.5,35,0,35,0.18,4.5
2021-01-24 10:30:00-07:00,0.6,156,487,372,0.18,4.6
2021-01-24 11:30:00-07:00,1.5,50,1020,561,0.18,4.7
2021-01-24 12:30:00-07:00,1.9,49,1026,573,0.18,4.8
2021-01-24 13:30:00-07:00,1.7,190,401,379,0.18,4.9
2021-01-24 14:30:00-07:00,1.0,102,617,341,0.18,4.3
2021-01-24 15:30:00-07:00,-1.1,38,883,269,0.18,2.7
2021-01-24 16:30:00-07:00,-2.6,24,644,91,0.18,1.6
2021-01-24 17:30:00-07:00,-4.4,0,0,0,0.18,1.3
2021-01-24 18:30:00-07:00,-4.6,0,0,0,0.18,2.0
2021-01-24 19:30:00-07:00,-5.4,0,0,0,0.18,2.9
2021-01-24 20:30:00-07:00,-6.4,0,0,0,0.18,3.6
2021-01-24 21:30:00-07:00,-7.1,0,0,0,0.18,4.2
2021-01-24 22:30:00-07:00,-7.6,0,0,0,0.18,4.9
2021-01-24 23:30:00-07:00,-7.9,0,0,0,0.18,5.2
2021-01-25 00:30:00-07:00,-8.0,0,0,0,0.18,5.1
2021-01-25 01:30:00-07:00,-8.1,0,0,0,0.18,4.9
2021-01-25 02:30:00-07:00,-8.1,0,0,0,0.18,4.9
2021-01-25 03:30:00-07:00,-7.9,0,0,0,0.18,5.0
2021-01-25 04:30:00-07:00,-7.7,0,0,0,0.18,5.0
2021-01-25 05:30:00-07:00,-7.6,0,0,0,0.18,4.8
2021-01-25 06:30:00-07:00,-7.2,0,0,0,0.18,4.6
2021-01-25 07:30:00-07:00,-5.2,13,0,13,0.18,4.7
2021-01-25 08:30:00-07:00,-2.1,53,513,156,0.18,4.6
2021-01-25 09:30:00-07:00,1.3,79,655,303,0.18,3.8
2021-01-25 10:30:00-07:00,4.2,122,624,400,0.18,2.9
2021-01-25 11:30:00-07:00,5.5,146,626,462,0.18,2.3
2021-01-25 12:30:00-07:00,5.4,209,422,426,0.18,2.2
2021-01-25 13:30:00-07:00,4.6,205,52,230,0.18,2.0
2021-01-25 14:30:00-07:00,3.3,175,135,227,0.18,1.5
2021-01-25 15:30:00-07:00,1.3,106,220,164,0.18,1.2
2021-01-25 16:30:00-07:00,0.3,39,145,54,0.18,1.1
2021-01-25 17:30:00-07:00,-1.1,0,0,0,0.18,1.0
2021-01-25 18:30:00-07:00,-1.4,0,0,0,0.18,0.9
2021-01-25 19:30:00-07:00,-1.5,0,0,0,0.18,1.0
2021-01-25 20:30:00-07:00,-1.7,0,0,0,0.18,1.4
2021-01-25 21:30:00-07:00,-2.1,0,0,0,0.18,1.7
2021-01-25 22:30:00-07:00,-2.7,0,0,0,0.18,1.6
2021-01-25 23:30:00-07:00,-3.2,0,0,0,0.18,1.7
2021-01-26 00:30:00-07:00,-3.4,0,0,0,0.18,1.8
2021-01-26 01:30:00-07:00,-3.4,0,0,0,0.18,1.9
2021-01-26 02:30:00-07:00,-3.4,0,0,0,0.18,1.8
2021-01-26 03:30:00-07:00,-3.9,0,0,0,0.18,1.6
2021-01-26 04:30:00-07:00,-4.4,0,0,0,0.18,1.4
2021-01-26 05:30:00-07:00,-4.6,0,0,0,0.18,1.4
2021-01-26 06:30:00-07:00,-4.1,0,0,0,0.18,1.4
2021-01-26 07:30:00-07:00,-2.3,10,0,10,0.18,2.2
2021-01-26 08:30:00-07:00,0.2,72,2,72,0.18,3.0
2021-01-26 09:30:00-07:00,2.6,43,913,358,0.18,3.2
2021-01-26 10:30:00-07:00,4.3,46,988,490,0.18,3.3
2021-01-26 11:30:00-07:00,5.4,52,1011,566,0.18,3.3
2021-01-26 12:30:00-07:00,6.0,54,1013,580,0.18,3.4
2021-01-26 13:30:00-07:00,6.1,59,984,531,0.18,3.2
2021-01-26 14:30:00-07:00,5.0,54,938,425,0.18,2.5
2021-01-26 15:30:00-07:00,2.9,45,839,271,0.18,2.0
2021-01-26 16:30:00-07:00,1.7,27,609,95,0.18,2.0
2021-01-26 17:30:00-07:00,-1.5,0,0,0,0.19,4.0
2021-01-26 18:30:00-07:00,-2.3,0,0,0,0.19,5.2
2021-01-26 19:30:00-07:00,-1.8,0,0,0,0.19,6.3
2021-01-26 20:30:00-07:00,-0.9,0,0,0,0.19,6.6
2021-01-26 21:30:00-07:00,0.2,0,0,0,0.19,6.5
2021-01-26 22:30:00-07:00,0.9,0,0,0,0.19,6.2
2021-01-26 23:30:00-07:00,1.0,0,0,0,0.19,5.6
2021-01-27 00:30:00-07:00,1.0,0,0,0,0.19,5.2
2021-01-27 01:30:00-07:00,0.9,0,0,0,0.19,4.9
2021-01-27 02:30:00-07:00,0.7,0,0,0,0.19,4.6
2021-01-27 03:30:00-07:00,0.5,0,0,0,0.19,4.3
2021-01-27 04:30:00-07:00,0.3,0,0,0,0.19,4.1
2021-01-27 05:30:00-07:00,0.0,0,0,0,0.19,4.0
2021-01-27 06:30:00-07:00,0.0,0,0,0,0.19,4.2
2021-01-27 07:30:00-07:00,1.2,14,0,14,0.19,4.6
2021-01-27 08:30:00-07:00,3.5,79,201,121,0.19,5.2
2021-01-27 09:30:00-07:00,6.0,43,895,355,0.19,5.2
2021-01-27 10:30:00-07:00,8.2,48,952,479,0.19,4.6
2021-01-27 11:30:00-07:00,9.6,50,985,555,0.19,4.2
2021-01-27 12:30:00-07:00,10.3,199,475,447,0.19,4.0
2021-01-27 13:30:00-07:00,10.1,187,443,402,0.19,3.7
2021-01-27 14:30:00-07:00,8.7,54,890,409,0.19,2.9
2021-01-27 15:30:00-07:00,5.5,84,0,84,0.19,2.2
2021-01-27 16:30:00-07:00,3.5,36,334,74,0.19,2.0
2021-01-27 17:30:00-07:00,0.6,0,0,0,0.19,3.4
2021-01-27 18:30:00-07:00,0.2,0,0,0,0.19,4.4
2021-01-27 19:30:00-07:00,0.1,0,0,0,0.19,5.0
2021-01-27 20:30:00-07:00,0.4,0,0,0,0.19,5.5
2021-01-27 21:30:00-07:00,0.7,0,0,0,0.19,5.6
2021-01-27 22:30:00-07:00,0.7,0,0,0,0.19,5.6
2021-01-27 23:30:00-07:00,0.7,0,0,0,0.19,5.9
2021-01-28 00:30:00-07:00,1.0,0,0,0,0.19,6.3
2021-01-28 01:30:00-07:00,1.2,0,0,0,0.19,6.6
2021-01-28 02:30:00-07:00,1.4,0,0,0,0.19,6.7
2021-01-28 03:30:00-07:00,1.5,0,0,0,0.19,6.7
2021-01-28 04:30:00-07:00,1.5,0,0,0,0.19,6.7
2021-01-28 05:30:00-07:00,1.5,0,0,0,0.19,6.8
2021-01-28 06:30:00-07:00,1.7,0,0,0,0.19,6.9
2021-01-28 07:30:00-07:00,3.3,16,384,32,0.19,7.0
2021-01-28 08:30:00-07:00,6.2,35,777,199,0.19,6.5
2021-01-28 09:30:00-07:00,9.7,45,903,363,0.19,5.7
2021-01-28 10:30:00-07:00,12.8,50,965,490,0.19,5.0
2021-01-28 11:30:00-07:00,14.7,53,992,564,0.19,4.4
2021-01-28 12:30:00-07:00,15.4,53,997,578,0.19,3.6
2021-01-28 13:30:00-07:00,15.1,52,973,527,0.19,2.7
2021-01-28 14:30:00-07:00,13.3,47,931,423,0.19,1.4
2021-01-28 15:30:00-07:00,9.5,40,837,272,0.19,0.5
2021-01-28 16:30:00-07:00,7.3,38,299,74,0.19,0.3
2021-01-28 17:30:00-07:00,3.0,0,0,0,0.19,0.6
2021-01-28 18:30:00-07:00,1.6,0,0,0,0.19,0.8
2021-01-28 19:30:00-07:00,1.4,0,0,0,0.19,1.0
2021-01-28 20:30:00-07:00,1.8,0,0,0,0.19,1.2
2021-01-28 21:30:00-07:00,2.2,0,0,0,0.19,1.4
2021-01-28 22:30:00-07:00,2.7,0,0,0,0.19,1.8
2021-01-28 23:30:00-07:00,2.3,0,0,0,0.19,2.7
2021-01-29 00:30:00-07:00,1.4,0,0,0,0.19,3.6
2021-01-29 01:30:00-07:00,0.7,0,0,0,0.19,4.1
2021-01-29 02:30:00-07:00,0.1,0,0,0,0.19,4.2
2021-01-29 03:30:00-07:00,-0.2,0,0,0,0.19,4.3
2021-01-29 04:30:00-07:00,-0.3,0,0,0,0.19,4.4
2021-01-29 05:30:00-07:00,-0.3,0,0,0,0.19,4.3
2021-01-29 06:30:00-07:00,0.2,0,0,0,0.19,4.3
2021-01-29 07:30:00-07:00,2.4,21,0,21,0.19,4.2
2021-01-29 08:30:00-07:00,5.6,71,358,147,0.19,4.0
2021-01-29 09:30:00-07:00,8.6,147,53,166,0.19,3.8
2021-01-29 10:30:00-07:00,11.1,205,266,328,0.19,3.7
2021-01-29 11:30:00-07:00,12.6,142,662,486,0.19,3.3
2021-01-29 12:30:00-07:00,13.2,143,678,503,0.19,2.8
2021-01-29 13:30:00-07:00,13.0,174,507,424,0.19,2.3
2021-01-29 14:30:00-07:00,11.8,136,504,342,0.19,1.7
2021-01-29 15:30:00-07:00,8.9,85,479,220,0.19,1.3
2021-01-29 16:30:00-07:00,6.9,29,608,104,0.19,1.2
2021-01-29 17:30:00-07:00,2.3,0,0,0,0.19,1.6
2021-01-29 18:30:00-07:00,0.1,0,0,0,0.19,1.4
2021-01-29 19:30:00-07:00,-1.7,0,0,0,0.19,1.2
2021-01-29 20:30:00-07:00,-2.6,0,0,0,0.19,1.1
2021-01-29 21:30:00-07:00,-2.9,0,0,0,0.19,1.0
2021-01-29 22:30:00-07:00,-3.0,0,0,0,0.19,0.9
2021-01-29 23:30:00-07:00,-2.7,0,0,0,0.19,0.9
2021-01-30 00:30:00-07:00,-2.1,0,0,0,0.19,1.4
2021-01-30 01:30:00-07:00,-1.7,0,0,0,0.19,1.9
2021-01-30 02:30:00-07:00,-1.6,0,0,0,0.19,2.0
2021-01-30 03:30:00-07:00,-1.6,0,0,0,0.19,2.1
2021-01-30 04:30:00-07:00,-1.7,0,0,0,0.19,2.2
2021-01-30 05:30:00-07:00,-1.5,0,0,0,0.19,2.4
2021-01-30 06:30:00-07:00,-1.0,0,0,0,0.19,2.4
2021-01-30 07:30:00-07:00,0.3,19,0,19,0.19,2.4
2021-01-30 08:30:00-07:00,2.4,44,638,182,0.19,1.7
2021-01-30 09:30:00-07:00,5.0,102,571,306,0.19,1.0
2021-01-30 10:30:00-07:00,7.4,205,285,337,0.19,1.0
2021-01-30 11:30:00-07:00,8.8,249,218,363,0.19,1.3
2021-01-30 12:30:00-07:00,9.2,244,304,407,0.19,1.6
2021-01-30 13:30:00-07:00,8.7,235,186,327,0.19,1.9
2021-01-30 14:30:00-07:00,7.2,183,219,273,0.19,1.7
2021-01-30 15:30:00-07:00,4.4,69,603,242,0.19,1.1
2021-01-30 16:30:00-07:00,2.6,43,248,75,0.19,0.7
2021-01-30 17:30:00-07:00,-0.2,0,0,0,0.8,0.5
2021-01-30 18:30:00-07:00,-1.4,0,0,0,0.8,0.7
2021-01-30 19:30:00-07:00,-2.1,0,0,0,0.8,1.2
2021-01-30 20:30:00-07:00,-2.7,0,0,0,0.8,1.8
2021-01-30 21:30:00-07:00,-3.4,0,0,0,0.8,2.2
2021-01-30 22:30:00-07:00,-3.9,0,0,0,0.8,2.2
2021-01-30 23:30:00-07:00,-4.1,0,0,0,0.8,2.0
2021-01-31 00:30:00-07:00,-4.0,0,0,0,0.8,1.6
2021-01-31 01:30:00-07:00,-3.8,0,0,0,0.8,1.1
2021-01-31 02:30:00-07:00,-4.1,0,0,0,0.8,0.9
2021-01-31 03:30:00-07:00,-4.6,0,0,0,0.8,1.2
2021-01-31 04:30:00-07:00,-5.1,0,0,0,0.8,1.7
2021-01-31 05:30:00-07:00,-5.6,0,0,0,0.8,2.5
2021-01-31 06:30:00-07:00,-6.2,0,0,0,0.8,3.2
2021-01-31 07:30:00-07:00,-6.7,15,0,15,0.8,3.6
2021-01-31 08:30:00-07:00,-6.9,16,0,16,0.8,3.6
2021-01-31 09:30:00-07:00,-6.7,141,28,151,0.8,3.6
2021-01-31 10:30:00-07:00,-6.3,99,0,99,0.8,4.0
2021-01-31 11:30:00-07:00,-6.4,191,17,200,0.8,4.6
2021-01-31 12:30:00-07:00,-7.4,260,165,349,0.8,5.2
2021-01-31 13:30:00-07:00,-8.8,130,0,130,0.8,5.5
2021-01-31 14:30:00-07:00,-10.2,132,1,133,0.8,5.4
2021-01-31 15:30:00-07:00,-11.3,37,0,37,0.8,4.9
2021-01-31 16:30:00-07:00,-11.8,47,22,50,0.8,4.7
2021-01-31 17:30:00-07:00,-5.7,0,0,0,0.8,0.8
2021-01-31 18:30:00-07:00,-5.6,0,0,0,0.8,0.8
2021-01-31 19:30:00-07:00,-5.2,0,0,0,0.8,0.9
2021-01-31 20:30:00-07:00,-4.8,0,0,0,0.8,0.7
2021-01-31 21:30:00-07:00,-4.5,0,0,0,0.8,0.5
2021-01-31 22:30:00-07:00,-4.4,0,0,0,0.8,0.4
2021-01-31 23:30:00-07:00,-4.5,0,0,0,0.8,0.2
2021-02-01 00:30:00-07:00,-4.6,0,0,0,0.8,0.1
2021-02-01 01:30:00-07:00,-4.8,0,0,0,0.8,0.2
2021-02-01 02:30:00-07:00,-5.1,0,0,0,0.8,0.4
2021-02-01 03:30:00-07:00,-5.5,0,0,0,0.8,0.7
2021-02-01 04:30:00-07:00,-6.1,0,0,0,0.8,0.9
2021-02-01 05:30:00-07:00,-6.6,0,0,0,0.8,1.1
2021-02-01 06:30:00-07:00,-6.9,0,0,0,0.8,1.2
2021-02-01 07:30:00-07:00,-6.4,13,0,13,0.8,1.3
2021-02-01 08:30:00-07:00,-5.5,83,18,87,0.8,1.0
2021-02-01 09:30:00-07:00,-4.6,92,0,92,0.8,0.4
2021-02-01 10:30:00-07:00,-3.7,104,0,104,0.8,0.4
2021-02-01 11:30:00-07:00,-3.1,122,0,122,0.8,0.9
2021-02-01 12:30:00-07:00,-2.8,153,4,155,0.8,1.4
2021-02-01 13:30:00-07:00,-2.8,92,0,92,0.8,1.7
2021-02-01 14:30:00-07:00,-3.5,63,0,63,0.8,1.6
2021-02-01 15:30:00-07:00,-4.8,52,0,52,0.8,1.3
2021-02-01 16:30:00-07:00,-5.7,31,0,31,0.8,1.1
2021-02-01 17:30:00-07:00,-8.9,0,0,0,0.8,1.0
2021-02-01 18:30:00-07:00,-10.4,0,0,0,0.8,0.8
2021-02-01 19:30:00-07:00,-11.4,0,0,0,0.8,0.7
2021-02-01 20:30:00-07:00,-12.1,0,0,0,0.8,0.8
2021-02-01 21:30:00-07:00,-12.8,0,0,0,0.8,0.9
2021-02-01 22:30:00-07:00,-13.4,0,0,0,0.8,1.2
2021-02-01 23:30:00-07:00,-13.7,0,0,0,0.8,1.5
2021-02-02 00:30:00-07:00,-13.7,0,0,0,0.8,1.9
2021-02-02 01:30:00-07:00,-13.9,0,0,0,0.8,2.2
2021-02-02 02:30:00-07:00,-14.1,0,0,0,0.8,2.4
2021-02-02 03:30:00-07:00,-14.2,0,0,0,0.8,2.4
2021-02-02 04:30:00-07:00,-14.2,0,0,0,0.8,2.6
2021-02-02 05:30:00-07:00,-14.3,0,0,0,0.8,2.8
2021-02-02 06:30:00-07:00,-13.9,0,0,0,0.8,3.2
2021-02-02 07:30:00-07:00,-11.9,20,16,21,0.8,3.7
2021-02-02 08:30:00-07:00,-8.1,26,0,26,0.8,3.3
2021-02-02 09:30:00-07:00,-4.2,118,0,118,0.8,1.8
2021-02-02 10:30:00-07:00,-1.8,57,1029,546,0.8,0.9
2021-02-02 11:30:00-07:00,-0.8,65,1049,628,0.8,1.1
2021-02-02 12:30:00-07:00,-0.2,66,1053,644,0.8,1.3
2021-02-02 13:30:00-07:00,0.0,63,1039,594,0.8,1.3
2021-02-02 14:30:00-07:00,-0.4,60,994,483,0.8,1.2
